"selection1_name","selection1_url","selection1_selection2_name","selection1_selection2_selection3"
"Pasta Freska","https://www.yelp.com/biz/pasta-freska-seattle?osq=Italian+Food","Sagar K.","1 check-in"
"Pasta Freska","https://www.yelp.com/biz/pasta-freska-seattle?osq=Italian+Food","jill g.","I have been coming here for almost 20 years, how have I not written a yelp review? This place is nothing short of darling and you are practically guaranteed to have a great experience. The main thing you need to know: no menus. You read that right, there are no menus. Mike, the owner and chef and sweetheart of a human being will come to your table and see what you don't eat. One person doesn't want shellfish? No problem. One person is a vegetarian? No worries. One person doesn't like any kind of seafood or spicy or long pasta or mushrooms? No worries. Mike has you covered. Once that convo has happened, all you need to do at that point is sit back and relax and wait for plate after plate of food to be delivered to you. There will be an appetizer. There will be a salad. And there will be other foods that will blow your mind. And without exaggeration, in the hundred or so times I have eaten here I've never had the same meal twice.
And do not forget to leave room for dessert! Flan, tiramisu, cheesecake, ice cream, cannoli - True to form you never know what you are going to get but it's going to be amazing.
Evening parking directly across the street is plentiful and free. But you might want to walk for a few miles to burn off all of the food you just ate :-)"
"Pasta Freska","https://www.yelp.com/biz/pasta-freska-seattle?osq=Italian+Food","Jeremy S.","I've been going to Pasta Freska since 10 years ago and it hasn't really changed much. The decor is very similar if not the same and food tastes like homemade Italian food.
Pasta Freska is a great place to go to when you don't want to think about a menu instead of wanting to go somewhere you can socialize with some friends or a date. I wont describe too much of the experience because many Yelp reviewers already have.
I just have a few notes to make: one time I made reservations via their website. When I was there with a date, a server came up to us and I told them we had reservations. He responded with ""Really, are you sure?"" as if he couldn't find us. It was weird because I even had text proof that it was booked. He then said ""hold on one second"" and left. It wasn't until someone else came (I think the owner) that he asked how many we had again and sat us. It was kind of a weird situation.
Then last night, I went there with 3 of my friends who booked via Open Table and we got there at 6:30pm. There was at least 15 people in the front waiting and the host said they were running late and backed up. He didn't check or write anything down. So we got the feeling that we wouldn't be able to get our seats and after waiting a while, we left. The funny thing is, I used Open Table to find some other time tables elsewhere and Pasta Freska was listed with an open table at 7 pm, 7:15 pm. 7:30 pm, etc. which was clearly not going to happen... So I would suggest that you don't trust the reservations here and be prepared to wait. Otherwise come right when they open or on weekdays."
"Pasta Freska","https://www.yelp.com/biz/pasta-freska-seattle?osq=Italian+Food","Marie B.","1 check-in"
"Pasta Freska","https://www.yelp.com/biz/pasta-freska-seattle?osq=Italian+Food","Jenny D.","1 check-in"
"Pasta Freska","https://www.yelp.com/biz/pasta-freska-seattle?osq=Italian+Food","Upasna D.","Went with my girlfriend for dinner. Chef comes and asks your likes and dislikes and makes you dishes of his choice. It was a five course meal. Chef was friendly and service was excellent. Food was average."
"Pasta Freska","https://www.yelp.com/biz/pasta-freska-seattle?osq=Italian+Food","Maria T.","Great food and overall great experience :) Chef Mike is funny and engaging. I love not knowing what dish is going to be served next! I brought my family who are visiting from the Philippines and they loved every dish! We had requested for spicy pasta which was delicious and truly spicy! We will definitely be back!"
"Pasta Freska","https://www.yelp.com/biz/pasta-freska-seattle?osq=Italian+Food","Kay N.",""
"Pasta Freska","https://www.yelp.com/biz/pasta-freska-seattle?osq=Italian+Food","Mary Jo F.","We had dinner here last night outside on the patio!
This restaurant is charming and unique and the staff is amazing! A GEM hiding in West Lake!!!
No menus - so be prepared to be surprised by every delicious bite! It's very hard to describe! Salads to all, first course the same to each of us... from there until dessert, individual courses that we just had to share! Wines chosen by the waiter, the owner's son! Amazing and delicious! Sorry I didn't take any pictures! Next time for sure!"
"Montalcino Ristorante Italiano","https://www.yelp.com/biz/montalcino-ristorante-italiano-issaquah?osq=Italian+Food","Mark H.",""
"Montalcino Ristorante Italiano","https://www.yelp.com/biz/montalcino-ristorante-italiano-issaquah?osq=Italian+Food","Kishi M.",""
"Montalcino Ristorante Italiano","https://www.yelp.com/biz/montalcino-ristorante-italiano-issaquah?osq=Italian+Food","Tim O.","The best dining experience in the Puget Sound region is in Issaquah. The food was amazing. The staff were amazing. The owner spoke with each guest and was available continuously. I could lavish about the Marsala Short Rob Ravioli or the masterpiece of a Sampler Platter but the experience is what I am most effected by.
You will need reservations. Because of this, you will notice most of the dining room will be seated within a short timeframe. You'll hear other conversations and soon wine and appetizers flow through the room. The air fills with laughter and warmth and then the entrees start to come out. The food is celebrated as it's delivered to each table and neighboring tables are showing each other the incredible presentation of each bowl or plate.
All along every need is anticipated and each guest feels invited. We can't wait to go back!"
"Montalcino Ristorante Italiano","https://www.yelp.com/biz/montalcino-ristorante-italiano-issaquah?osq=Italian+Food","Huong L.","1 check-in"
"Montalcino Ristorante Italiano","https://www.yelp.com/biz/montalcino-ristorante-italiano-issaquah?osq=Italian+Food","Gloria K.",""
"Montalcino Ristorante Italiano","https://www.yelp.com/biz/montalcino-ristorante-italiano-issaquah?osq=Italian+Food","Ivy L.","1 check-in"
"Montalcino Ristorante Italiano","https://www.yelp.com/biz/montalcino-ristorante-italiano-issaquah?osq=Italian+Food","Caroline R.",""
"Montalcino Ristorante Italiano","https://www.yelp.com/biz/montalcino-ristorante-italiano-issaquah?osq=Italian+Food","Margaret C.","Enjoyed dinner at Montalcino last night to celebrate my birthday. The meal was exquisite, the service was impeccable. Rick and Riesa Ragan have hit this one out of the park. Don't miss having the best meal of a lifetime! Can't wait to go back! Thank you Montalcino team!"
"Montalcino Ristorante Italiano","https://www.yelp.com/biz/montalcino-ristorante-italiano-issaquah?osq=Italian+Food","Michelle L.",""
"Montalcino Ristorante Italiano","https://www.yelp.com/biz/montalcino-ristorante-italiano-issaquah?osq=Italian+Food","Inge J.",""
"Montalcino Ristorante Italiano","https://www.yelp.com/biz/montalcino-ristorante-italiano-issaquah?osq=Italian+Food","Upasna D.",""
"Montalcino Ristorante Italiano","https://www.yelp.com/biz/montalcino-ristorante-italiano-issaquah?osq=Italian+Food","n B.","Second visit and the food was even better this time! Highly recommend! It is small with a intimate atmosphere."
"Montalcino Ristorante Italiano","https://www.yelp.com/biz/montalcino-ristorante-italiano-issaquah?osq=Italian+Food","Andrea P.","Montalcino is NOT the Montalcino that we loved before it was sold recently. We invited a couple of clients after raving about our 'favorite' Italian restaurant on the Eastside and told the waitress this was a client dinner. She immediately promoted their Barbera wine special without telling us the price and bringing out a taste and saying, ""You absolutely must try this wine!"". And because we didn't wish to look cheap we did not ask for the price and ordered a bottle, and ultimately two more glasses in which they gave one pour in one glass and only a half a pour in the 2nd because it still had 1/2 glass remaining. When the bill arrived we were charged over $60 for the bottle on 'special' and $34 for the 1 1/2 pours!
Then we ordered some of Mama's homemade cheese for an appetizer, something we always ordered in the past because we had been introduced to the previous owner's mother while she was actually making the cheese. The previous owners are neighbors of our very good friends. This is when we not only were told the restaurant had been sold, but that supposedly Momma never made the cheese! So we knew this was a bold faced lie! The cheese plate arrived and there were only 4 minute slices of cheese, barely a bite per person, when in the past it was plenty for four people!
The food was decent, but not the excellent fare we had come to expect from Montalcino, and that went for us and our non-Italian clients. Understand my family is Italian, eat fantastic Italian food at home nearly 3 days per week, we just returned from several weeks in Italy taking cooking classes in various regions, and have sampled nearly every Italian restaurant in Seattle and the Eastside.
And when we were ready to order desert we were told that we only had 10 minutes left of our allotted time on our reservation. Another first as we often had spent more time eating dinner there. It felt somewhat like eating at cafeteria.
Then the bill arrived. Including wine, appetizers, and main courses, no dessert of course, for four people, $498.95. Plus tip this felt like a lot for what we received, and were used to receiving in the past.
Big disappointment!"
"Montalcino Ristorante Italiano","https://www.yelp.com/biz/montalcino-ristorante-italiano-issaquah?osq=Italian+Food","Riz Q.","Had a reservation for 8:30 but the party who's table we would be taking ended up staying longer than anticipated. The 4 of us were perfectly content standing in the hostess area listening to the sweet man playing guitar and singing. Fernando (who is the owner) personally greets everyone and he was extremely apologetic that we weren't being seated right away since we had a reservation and brought us all a glass of Prosecco which was completely unexpected and appreciated.
After being seated, we were immediately greeted and asked how our night was going. Immediately felt welcome to be sitting in her section and never felt differently. We chatted a bit and decided on the meat and cheese platter to start with a bottle of wine. Incredible flavors and they all worked so well together.
Split two entrees and we ate family style and had the Misto Mare and the 4 cheese Risotto Italiano Trio with added Italian sausage. Both dishes were extremely tasty and the balance of flavors made me want more and more.
The night will be a fond memory for the rest of our lives as the entire experience was impeccable. Cant wait to go back!"
"Montalcino Ristorante Italiano","https://www.yelp.com/biz/montalcino-ristorante-italiano-issaquah?osq=Italian+Food","Molinda K.",""
"Montalcino Ristorante Italiano","https://www.yelp.com/biz/montalcino-ristorante-italiano-issaquah?osq=Italian+Food","Paul J.","Riesa and Rick have maintained that special feeling at Montalcino. My wife and I celebrated our 29th anniversary and the service, food and ambiance was fabulous.
Service is top notch the specials will not disappoint. The lobster ravioli is amazing.
Thank you Lucy for the attention you gave us Sat night. It made for a special night.
You may catch the guitar players who come work the room as well from time to time....a nice touch."
"Montalcino Ristorante Italiano","https://www.yelp.com/biz/montalcino-ristorante-italiano-issaquah?osq=Italian+Food","Michael C.","I took my wife for a date night to Montalcino restaurant. It could not have been better! It's a cozy, intimate environment that is not pretentious or overdone. My wife had the veal ossobucco and I had gnocchi with a Gorgonzola cream sauce. They were both out of this world. I highly recommend this place."
"Montalcino Ristorante Italiano","https://www.yelp.com/biz/montalcino-ristorante-italiano-issaquah?osq=Italian+Food","Steve G.","Been visiting Issaquah for years and somehow never dined at this jewel. Better reserve as they appear to be a popular destination and now I know why. Our server Mia was incredible with great recommendations and frankly you couldn't go wrong with this incredible menu and variety of outstanding flavors ! Would rate this 6 stars if I could! Nice atmosphere and dishes to die for! Now that I found it in downtown Issaquah it's my ""go to"" list of destinations for incredible Italian cuisine!
Thanks for serving such amazing food with presentations that have you staring for a while before digging in ! magnificent !"
"Montalcino Ristorante Italiano","https://www.yelp.com/biz/montalcino-ristorante-italiano-issaquah?osq=Italian+Food","Emily L.",""
"Montalcino Ristorante Italiano","https://www.yelp.com/biz/montalcino-ristorante-italiano-issaquah?osq=Italian+Food","Seatown S.","Wonderful restaurant. However the waitress was really inappropriate, fawning and flirting with the men in our group. It made the night awkward and took away from the birthday celebrations for everyone, especially me. I won't likely r"
"Cafe Lago","https://www.yelp.com/biz/cafe-lago-seattle?osq=Italian+Food","Michael G.","3.5 stars would be most accurate, but this place deserves the benefit of the doubt for 4 stars. The food is very good, and they use very fresh high quality ingredients. Pizzas are awesome and the salads are well constructed for superior flavor. An exception is their meatballs that left a lot to be desired. They were very small, dried out, and lacking in flavor. I also would prefer they use veal and/or beef, and not the added pork in the meatballs, as not everyone can eat that. Another challenge is that although the food is generally very good, their menu is extremely limited with not so many options. I wish they would add more fish and clams, or Italian style tenderized chicken/veal dishes.
It is definitely expensive. I recall some of the pasta dishes were around $24 a plate, yet they were also extremely delicious. I also really appreciate that they offer complimentary bread and olive oil, as well as delicious olives served at the bar. That makes the higher prices more worth it.
The atmosphere is excellent, and the service was pretty strong making the high prices more worth it. My only complaint on service is they served pizzas excatly at the same time with pasta dishes instead of phasing them, and it was too challenging to eat everything before items started getting cold. That was a big service miss.
When they have live music they definitely elevate to at least 4 stars!"
"Cafe Lago","https://www.yelp.com/biz/cafe-lago-seattle?osq=Italian+Food","Jordan L.","1 check-in"
"Cafe Lago","https://www.yelp.com/biz/cafe-lago-seattle?osq=Italian+Food","Kyra D.","1 check-in"
"Cafe Lago","https://www.yelp.com/biz/cafe-lago-seattle?osq=Italian+Food","Merlyn R.",""
"Cafe Lago","https://www.yelp.com/biz/cafe-lago-seattle?osq=Italian+Food","Tammy Y.",""
"Cafe Lago","https://www.yelp.com/biz/cafe-lago-seattle?osq=Italian+Food","Greg M.","I have not been here for a year or so. Six of us had dinner on a Sunday night. We were seating at 6:30 and things got really busy as the place filled up. Service was pretty poor- had to ask for bread to be brought to the table, took a long time to take our orders, and we waited at least 1/2 hour before our main dishes arrived. Service is usually really good here, so I'm assuming they were either understaffed or there were issues with the kitchen being backed up. Whatever reason, very disappointing for a place that has been around this long and should be firing on all cylinders.
As always, the lasagna is the best you can find anywhere. They have nailed this recipe for years, and it is always perfect. Very labor intensive to make it this well, and it shows. 5 stars.
Tried the gnocchi in vodka tomato cream sauce. Really excellent. An upper end Italian restaurant should not have gnocchi on the menu unless they know it will be perfect. This was as good as the best gnocchi I've had in Rome. Super light, great texture, flavorful sauce. As good as it gets.
Smoked beet salad, while not traditional, was excellent. Just the right amount of smoke flavor, well balanced vinaigrette that hit against the smokiness just perfectly.
Contorni of wood oven roasted carrots was the only real miss. Not cooked nearly long enough, they were served with a steak knife for cutting. The texture was not that far from raw carrots, and they needed at least 5 or 10 more minutes in the oven to help with the texture. Pretty flavorless and very disappointing.
To be honest, I was taken out for this meal and for that reason really enjoyed it, but if I had been picking up the tab I would have felt differently. Great Italian food in restaurants is understandably expensive- it is all about top quality ingredients and a kitchen that can execute without overdoing it. For the most part, Cafe Lago is still pulling this off, but this was not a slam dunk. If I go back I'll be sure to get the lasagna, which never disappoints."
"Cafe Lago","https://www.yelp.com/biz/cafe-lago-seattle?osq=Italian+Food","Melissa R.","1 check-in"
"Cafe Lago","https://www.yelp.com/biz/cafe-lago-seattle?osq=Italian+Food","Marie B.","1 check-in"
"Cafe Lago","https://www.yelp.com/biz/cafe-lago-seattle?osq=Italian+Food","Mikayla J.","The bread and olive oil is to die for, i honestly wish i could buy a bottle. The pasta tastes fresh but not gummy. Service is amazing even when they are full, have never disliked any waiter there. Steak is very delicious but i think they may have a new chef who is still learning because the last time it tasted different and took a while but our server was extremely helpful and gave us free drinks due to the wait! My favourite place in seattle."
"Cafe Lago","https://www.yelp.com/biz/cafe-lago-seattle?osq=Italian+Food","Mike S.","1 check-in"
"Cafe Lago","https://www.yelp.com/biz/cafe-lago-seattle?osq=Italian+Food","Stephanie T.","Homey spot for quality Italian food. The bread was a great combination of fluffy and chewy. Split the artichoke salad and the fettuccine with meatballs, which was a good amount of food for 2. Artichoke salad had lots of crunchy snap peas and texture but not a lot of flavor. Went for the meatballs because we saw praise for them online- they were tasty, not life-changing. We were pleasantly surprised by the quick and attentive service- they even brought out both the salad and the pasta split in two separate plates for us. 5 stars for service, 3 stars for food."
"Cafe Lago","https://www.yelp.com/biz/cafe-lago-seattle?osq=Italian+Food","Brooke B.","I really really like Cafe Lago. The food is solid and it has a very good comfortable casually nice atmosphere. It may not be the most creative menu but I've been to places that sacrifice flavor for unique so, I'm ok with that. Their homemade bread is amazing! My husband and I like to go here when we just want a quiet night with good food."
"Cafe Lago","https://www.yelp.com/biz/cafe-lago-seattle?osq=Italian+Food","Alecia S.","Solid restaurant with fresh pasta. Went here for a bday dinner for a party of 4. Easy place to get reservations when a lot of the other Italian restaurants in the city is almost impossible for a Saturday night. Easy parking. Quick and delightful service. I had lasagna and my boyfriend had the gnocchi, which were both good but not the best so more like 4 stars for me."
"Cafe Lago","https://www.yelp.com/biz/cafe-lago-seattle?osq=Italian+Food","Dainty P.","1 check-in"
"Cafe Lago","https://www.yelp.com/biz/cafe-lago-seattle?osq=Italian+Food","Ashley F.","We love this neighborhood gem. Fantastic pasta and pizza (thin crust) and tasty antipasto. Trust us- we lived next to Flour + Water in SF and dare I say this is better pizza. Our service was perfect- friendly and helpful. Very kid friendly too, so bring the family!"
"Cafe Lago","https://www.yelp.com/biz/cafe-lago-seattle?osq=Italian+Food","Michelle W.","Disappointing. The delay on food was over an hour and 10 minutes!!! The wait staff knew and was alarmed but nothing was done to offer us another glass of wine or even apologize. Once the food finally arrived the quality was good. But we didn't expect to sit with nothing for an hour in between the salad and main. Wow."
"Cafe Lago","https://www.yelp.com/biz/cafe-lago-seattle?osq=Italian+Food","Lilly A.",""
"Cafe Lago","https://www.yelp.com/biz/cafe-lago-seattle?osq=Italian+Food","Keith G.","3 check-ins"
"Cafe Lago","https://www.yelp.com/biz/cafe-lago-seattle?osq=Italian+Food","Annie R.","Cafe Lago is delicious, but pretty expensive. $20-35 for each entree, and like $5 min for any non-alcoholic drink, is a little more than average but it's really good. Have come here plenty of times for birthdays or other celebrations since most dinners are min of $100. They hand make everything, I recommend their linguini with meatballs and definitely their Pomodori."
"Cafe Lago","https://www.yelp.com/biz/cafe-lago-seattle?osq=Italian+Food","CA F.","Tried this restaurant on Friday night and it's so cute and quaint and quite the little neighborhood place. Had reservations at 5:45pm and by 6:15pm, the place was packed. The pizza was terrific. Had better gnocchi (it was good but the sauce was really thick). Husband liked his pasta dish with the meatballs. We had a very nice server; however, he could have been a little more attentive. When he did check on us, he was very professional and helpful. Will return for Pizza and salad -- can't wait!"
"Bisato","https://www.yelp.com/biz/bisato-seattle?osq=Italian+Food","Joel C.","1 check-in"
"Bisato","https://www.yelp.com/biz/bisato-seattle?osq=Italian+Food","J Y.",""
"Bisato","https://www.yelp.com/biz/bisato-seattle?osq=Italian+Food","Deane S.","This has to be one of the finest restaurants in Seattle. Each course was perfectly executed. The ingredients married perfectly and were exquisitely plated. We had our server pair wines with each course and he nailed it!
The service was impeccable and enjoyable!
Put Bisato at the top of your next restaurant to try list!"
"Bisato","https://www.yelp.com/biz/bisato-seattle?osq=Italian+Food","Alice W.","1 check-in"
"Bisato","https://www.yelp.com/biz/bisato-seattle?osq=Italian+Food","Christy K.",""
"Bisato","https://www.yelp.com/biz/bisato-seattle?osq=Italian+Food","Hyozzang C.","Best service, delicious food and beautiful kitchen. Loved all aspects of it. Cute for date nights, business meetings or friends night out. Highly recommend and would rank this restaurant as one of my top 5 in Seattle. Will definitely come back."
"Bisato","https://www.yelp.com/biz/bisato-seattle?osq=Italian+Food","Jason P.",""
"Bisato","https://www.yelp.com/biz/bisato-seattle?osq=Italian+Food","Naomi B.","This is a poem to food. Every bitE comes with love and care and so much thought. It was a lovely experience from walking in the door to the last bite of dessert."
"Bisato","https://www.yelp.com/biz/bisato-seattle?osq=Italian+Food","Ang A.","This place is amazing! My new favorite Italian in Seattle. I had the ravioli and it was to die for!"
"Bisato","https://www.yelp.com/biz/bisato-seattle?osq=Italian+Food","Scott E.",""
"Bisato","https://www.yelp.com/biz/bisato-seattle?osq=Italian+Food","Drew S.",""
"Bisato","https://www.yelp.com/biz/bisato-seattle?osq=Italian+Food","Kate C.",""
"Bisato","https://www.yelp.com/biz/bisato-seattle?osq=Italian+Food","Bennett L.","1 check-in"
"Bisato","https://www.yelp.com/biz/bisato-seattle?osq=Italian+Food","Asasia C.",""
"Bisato","https://www.yelp.com/biz/bisato-seattle?osq=Italian+Food","John R.","We brought two out of town guests (Tucson and Chicago) to Bisato last night - the former Trattoria Mitchelli location, but the interior improvements are nothing like the old TM. A beautiful space, with the open kitchen divided from the main dining area by a counter filled with beautiful cured meats. The service, from start to finish, was impeccable. I liked our server's style, but at times his desire to inform us felt a little pushy. I am not a fan of being told ""you should order.."", but it was low key. I also found it a little confusing to have so many off-menu items that he explained, but they got a bit lost in the lively atmosphere. This is a ""hard surface"" space, so my personal hearing issues can result in me losing a lot of the detail from a soft-spoken server.
Service of the food was top notch. All plates were set simultaneously and without any mix-up in who ordered what. Likewise, finished plates were quietly whisked away when we were done.
Food quality was amazing. Everything was perfectly prepared, artful presentations, original flavor combinations and a treat for palette and eye. We had a lot of fun sharing small tastes with each other. Portions are reasonable, maybe running small for big eaters, but Bisato is not about the volume of food one can consume. We tried the bass, steak and marinated black cod and everyone loved their food. The ""hit"" was the gnocchi - a nice fat dumpling topped, atop and aside many other creative ingredients and flavor pairings. The other hit for me was the asparagus soup - a bowlful of the taste of spring!
For us, having a fine dining establishment in Pioneer Square as an alternative to Il Terrazzo is wonderful. We can walk there from our office and we plan on entertaining more clients and business contacts soon. I am pretty sure Chicago and Tucson will know about this restaurant as our business contacts are sure to talk it up. The dress, by the way, is Seattle casual - no pretense here."
"Bisato","https://www.yelp.com/biz/bisato-seattle?osq=Italian+Food","Christina G.","AMAZING! I think this is my favorite Restaraunt in Seattle! The staff is personable, the chef is so polite he comes to see how you're meal is, they truly take care of you."
"Bisato","https://www.yelp.com/biz/bisato-seattle?osq=Italian+Food","Brooke J.","Exceptional service, romantic ambiance, delicious food, incredible wine selection, and a creative chef. What more could one need? This place is like a hidden gem. One of the best dining experiences I've had in Seattle. I can't wait to return."
"Bisato","https://www.yelp.com/biz/bisato-seattle?osq=Italian+Food","Melissa W.",""
"Bisato","https://www.yelp.com/biz/bisato-seattle?osq=Italian+Food","Jerod P.",""
"Bisato","https://www.yelp.com/biz/bisato-seattle?osq=Italian+Food","Jayme G.","Bisato is my jam! I had the chance to dine at Bisato several years ago in the old location and fell in love with it then. So I was really excited when I learned that it was coming back. Actually, I was worried that it might not live up to what I remembered. But having been a couple of times now in the new location I can say it has exceeded my expectations in every way. The new space is gorgeous. The service is refreshingly great (somehow low key but still exceptionally informed and attentive). And the food always astounds, which is not at all a surprise as the chef is never not there. This is my new favorite Seattle restaurant.
I've been really fortunate to have traveled extensively for work in Europe and Bisato always strikes me as one of the most authentically European dining experiences I've ever had in the US bar none. It's hard to explain but there is a tradition of respect for ingredients and food that is so apparent in the food here. It's interesting though to look through the reviews and to see a few who just don't get it. Which doesn't really surprise me because this guy is cooking as if his life depended on it and most people aren't used to that. It's like he's using a whole different language of cooking. This chef is old school but manages to make the food surprising and new at the same time.
This food is about ingredients and flavor, not about heaping, torso-sized American portions. It seems to assume that after you've had several bites of something your taste buds acclimate to those flavors and it doesn't surprise anymore. So why not finish it up and move on to the next thing that is going to dazzle you?! I've never left Bisato hungry so I don't understand some of the smack talk here. If you leave this place hungry then you're doing it wrong. Order more food! You won't be sorry. There is not a better value in restaurant dining in Seattle - no - America....than having this guy cook for you! We'll be going back often."
"Il Fornaio","https://www.yelp.com/biz/il-fornaio-seattle?osq=Italian+Food","Oksana N.","Went to anniversary date with my husband. This is a wonderful place. Great service and food!"
"Il Fornaio","https://www.yelp.com/biz/il-fornaio-seattle?osq=Italian+Food","S M.",""
"Il Fornaio","https://www.yelp.com/biz/il-fornaio-seattle?osq=Italian+Food","Tiffany S.","2 check-ins"
"Il Fornaio","https://www.yelp.com/biz/il-fornaio-seattle?osq=Italian+Food","Amanda L.",""
"Il Fornaio","https://www.yelp.com/biz/il-fornaio-seattle?osq=Italian+Food","Jerry N.","1 check-in"
"Il Fornaio","https://www.yelp.com/biz/il-fornaio-seattle?osq=Italian+Food","Matt C.","1 check-in"
"Il Fornaio","https://www.yelp.com/biz/il-fornaio-seattle?osq=Italian+Food","Jessica S.","2 check-ins"
"Il Fornaio","https://www.yelp.com/biz/il-fornaio-seattle?osq=Italian+Food","Ryan S.",""
"Il Fornaio","https://www.yelp.com/biz/il-fornaio-seattle?osq=Italian+Food","Jennifer S.","Restaurant is beautiful. Staff is very helpful, professional and attentive. I was not surprised by the prices, however, I was surprised by the food. The entrees had by my husband and myself were so bland. That coupled with the crazy price tag was a huge disappointment. They did have an amazing dessert which we enjoyed. Unfortunately, I would not recommend this restaurant, nor do I plan on going back."
"Il Fornaio","https://www.yelp.com/biz/il-fornaio-seattle?osq=Italian+Food","L W.","Made a reservation for 8 and the host asked me if it was a special occasion. I told him that it was a ""why yes it was, my in-laws 50th wedding anniversary"" When we arrived I reminded the host that it was a 50th wedding anniversary. They walked past the center table set for 8 and stuck us in a corner next to the kitchen. (That other table was finally filled with 6 people about an hour later). I think they looked at our mixed race family (white, black and Hispanic) and judged us that we shouldn't be in the center of their nice space. Another AA couple was stuck in a corner.
The waiter was nice but didn't say happy anniversary or talk to my in-laws at all even though I told him that we were celebrating such a big event. The host did not seem like he was making it special as I hoped the waiter would.
After we ordered appetizers, drinks and dinner (they forgot my steak knife and made my husband get up to finally get me one because my butter knife wouldn't cut it-I happily tried) the waiter asked if we wanted dessert. I said yes and he brought me a menu. I finally asked, do you do anything for ""special occasions because you guys asked me if it was and marked it on our reservation?"" He said 'oh yeah. We could give you a spamoni gelato ' ok. So I ordered a few more desserts so we could all share some.
Not once did this restaurant make our special occasion special. I told the young, dumb and broke host that his table choice was rude. We might not look like we are well off or tip well but we DO and even if we didn't it's their integrity in their service, (btw-I tipped 20% because it was work to serve 8 people and I'm not rude). Also my medium rare steak was not red at all in the center. I didn't want to dampen the night. I will be calling the manager but I doubt he/she cares. We shall see if they even respond on Yelp.
Update : the manager doesn't seem to care that we came for a 50th wedding anniversary nor that they asked but treated us like we should be sat by the kitchen and not treated kindly or like the special occasion that it was. My in-laws are the kindest people. Too bad no response. Changed from 2 to 1 star 2/5/19 after no response from the manager."
"Il Fornaio","https://www.yelp.com/biz/il-fornaio-seattle?osq=Italian+Food","Sara N.",""
"Il Fornaio","https://www.yelp.com/biz/il-fornaio-seattle?osq=Italian+Food","Catherine L.",""
"Il Fornaio","https://www.yelp.com/biz/il-fornaio-seattle?osq=Italian+Food","Trisha F.","I once turned down a date here because I was like, ""Uh, a mall restaurant? Gross."" My loss, because now I've finally eaten here I realize not all mall restaurants are created equal.
We came in on the late side for dinner, and our server was very nice and flexible with our annoying orders and additions--lactose intolerance, type 2 diabetes, just a lot of special dietary needs.
Ended up trying the cucumber cooler cocktail, Margherita pizza, Caesar salad, meat ravioli, and goat cheese flatbread appetizer. Family got the white chicken rigatoni pasta and the seafood sampler dish, which came with two kinds of fish, shrimp, calamari, and a veggie side. The dishes are expensive--more than 20 a pop so it adds up fast, but they were relatively good. I say I'd probably skip the ravioli next time. The pasta was too firm and there weren't enough to warrant 22.50 price tag. Since every main is about the same price, I feel like even the white chicken pasta bowl was a better deal.
The flatbread was good. Crisp and topped with tomatoes and red onion. Cucumber cocktail was weak. The best looking dish was the fish sampler. Pizza is typical Neapolitan, so soggy/soft and wasn't the best leftovers. Their bread and oil/vinegar is delicious--the bread has a great crust and the inside is so tender...it's delicious and wonderful for sopping up extra sauces from your main.
Overall I was happy with dinner and I'd come back to try other food and have wine over cocktails."
"Il Fornaio","https://www.yelp.com/biz/il-fornaio-seattle?osq=Italian+Food","Roy L.","1 check-in"
"Il Fornaio","https://www.yelp.com/biz/il-fornaio-seattle?osq=Italian+Food","Sharon G.","We were very impressed by this restaurant during our visit there yesterday.
We had a sleeping child in a stroller and were looking for somewhere we could take the stroller, unfolded, inside. They were completely understanding on this point and seated us in quiet corner with our stroller.
My butternut squash ravioli with fried sage leaves was excellent. The dish featured large, soft, homemade pillows of pasta and there was a circle of very fresh tomato sauce in the middle. They kept the fried sage leaves out of the sauce so that they were crispy and easily paired with a bite of ravioli. I especially loved that touch.
My husband's Tagliatelle Bolognese was very good as well.
Lastly, we were very impressed by the kindness of the staff. We would definitely make another visit in the future."
"Il Fornaio","https://www.yelp.com/biz/il-fornaio-seattle?osq=Italian+Food","Jesena M.","We've been here twice so far, it is close to Paramount and we park in the same building anyway. I'd love to give them a 3.5*, but I feel 3 is too low and they are not quite a 4.
We both had pasta and pizza both times, I wasn't too impressed with the pizza the last time, this time around was better. We both really enjoyed their pasta dishes (Penne vodka and butternut squash with brown butter and sage). We also decided to order an appetizer salad plate, which was nice, but could have used a little more something. It was plain lettuce with some parmesan shavings, I think a couple of tomatos, olives and other items could have added to it. The salad was too simple for the price we paid.
Service is always slow, we got seated and someone brought us water, another person a basket of bread and than no one else came for about 15-20min at least? We didn't know who our waiter was, so we emptied the bread basket and were just about done once the waiter showed up. He seemed stressed, even though there wasn't too much going on yet when we arrived.
Overall a decent option, but it isn't the high end italian experience I was hoping for."
"Il Fornaio","https://www.yelp.com/biz/il-fornaio-seattle?osq=Italian+Food","Doris W.","2 check-ins"
"Il Fornaio","https://www.yelp.com/biz/il-fornaio-seattle?osq=Italian+Food","Jamie W.",""
"Il Fornaio","https://www.yelp.com/biz/il-fornaio-seattle?osq=Italian+Food","Arthur A.",""
